32.20354,20.1306,301.66,0.51,0.41,2025-01-12,5,N20,VIIRS,n,2.0NRT,286.26,1.79,N
32.32323,15.21926,308.12,0.32,0.54,2025-01-12,5,N20,VIIRS,n,2.0NRT,282.65,0.99,N
32.33094,15.24305,310.9,0.32,0.54,2025-01-12,5,N20,VIIRS,n,2.0NRT,281.88,1.17,N
32.3316,15.24093,305.09,0.32,0.54,2025-01-12,5,N20,VIIRS,n,2.0NRT,281.16,0.56,N
32.3378,15.21971,298.42,0.32,0.55,2025-01-12,5,N20,VIIRS,n,2.0NRT,283.63,0.55,N
32.42367,14.48124,302.45,0.35,0.57,2025-01-12,5,N20,VIIRS,n,2.0NRT,282.58,0.68,N
32.61631,22.7268,306.1,0.41,0.37,2025-01-12,5,N20,VIIRS,n,2.0NRT,283.59,1.21,N
32.62457,14.32491,310.7,0.36,0.58,2025-01-12,5,N20,VIIRS,n,2.0NRT,282.09,1.49,N
32.62613,14.32538,312.78,0.36,0.58,2025-01-12,5,N20,VIIRS,n,2.0NRT,282.84,1.74,N
32.82078,12.96852,295.92,0.44,0.62,2025-01-12,5,N20,VIIRS,n,2.0NRT,281.27,0.7,N
32.85305,12.22724,304.15,0.48,0.65,2025-01-12,5,N20,VIIRS,n,2.0NRT,278.31,1.29,N
32.85495,12.22789,303.95,0.48,0.65,2025-01-12,5,N20,VIIRS,n,2.0NRT,279.53,0.86,N
33.86047,12.05635,299.09,0.51,0.66,2025-01-12,5,N20,VIIRS,n,2.0NRT,285.18,1.81,N
33.86073,12.05079,318.74,0.51,0.66,2025-01-12,5,N20,VIIRS,n,2.0NRT,285.28,2.09,N
33.89231,12.60194,327.41,0.47,0.64,2025-01-12,5,N20,VIIRS,n,2.0NRT,287.37,3.29,N
33.89551,12.60297,311.82,0.47,0.64,2025-01-12,5,N20,VIIRS,n,2.0NRT,286.53,2.35,N
33.89577,12.5978,322.79,0.47,0.64,2025-01-12,5,N20,VIIRS,n,2.0NRT,286.14,2.39,N
36.26377,33.72664,300.69,0.46,0.47,2025-01-12,5,N20,VIIRS,n,2.0NRT,279.71,1.58,N
36.71772,36.20061,315.66,0.61,0.54,2025-01-12,5,N20,VIIRS,n,2.0NRT,281.7,2.84,N
36.72007,36.20146,311.35,0.61,0.54,2025-01-12,5,N20,VIIRS,n,2.0NRT,281.4,1.78,N
36.72482,36.20326,296.52,0.61,0.54,2025-01-12,5,N20,VIIRS,n,2.0NRT,279.84,1.89,N
36.72717,36.20433,299.48,0.61,0.54,2025-01-12,5,N20,VIIRS,n,2.0NRT,279.81,0.79,N
36.73031,36.21255,300.23,0.61,0.54,2025-01-12,5,N20,VIIRS,n,2.0NRT,284.71,1.58,N
36.73272,36.21336,299.18,0.61,0.54,2025-01-12,5,N20,VIIRS,n,2.0NRT,285.61,2.53,N
37.29567,37.15687,302.04,0.33,0.56,2025-01-12,5,N20,VIIRS,n,2.0NRT,278.13,0.85,N
37.69307,38.08454,299.7,0.37,0.58,2025-01-12,5,N20,VIIRS,n,2.0NRT,274.47,0.74,N
37.86384,29.37041,297.33,0.42,0.38,2025-01-12,5,N20,VIIRS,n,2.0NRT,276.86,0.75,N
38.73777,26.94677,312.05,0.38,0.36,2025-01-12,5,N20,VIIRS,n,2.0NRT,279.88,1.16,N
38.74054,26.92929,302.89,0.38,0.36,2025-01-12,5,N20,VIIRS,n,2.0NRT,272.19,0.59,N
25.89299,13.28368,297.03,0.36,0.57,2025-01-12,7,N20,VIIRS,n,2.0NRT,275.91,0.56,N
26.03331,11.97457,327.36,0.43,0.62,2025-01-12,7,N20,VIIRS,n,2.0NRT,279.69,2.07,N
26.03503,11.97352,324.63,0.43,0.62,2025-01-12,7,N20,VIIRS,n,2.0NRT,278.48,2.66,N
26.25457,32.96935,305.78,0.35,0.57,2025-01-12,7,N20,VIIRS,n,2.0NRT,282.33,1.32,N
26.43639,11.84753,318.25,0.45,0.63,2025-01-12,7,N20,VIIRS,n,2.0NRT,278.73,1.5,N
26.56411,12.67668,299.97,0.4,0.6,2025-01-12,7,N20,VIIRS,n,2.0NRT,280.72,0.9,N
26.57877,12.20893,349.8,0.42,0.61,2025-01-12,7,N20,VIIRS,n,2.0NRT,282,4.25,N
26.5791,12.20462,316.52,0.42,0.61,2025-01-12,7,N20,VIIRS,n,2.0NRT,279.47,4.25,N
26.69942,12.45167,295.51,0.41,0.61,2025-01-12,7,N20,VIIRS,n,2.0NRT,275.52,2.09,N
26.70503,12.45224,328.2,0.41,0.61,2025-01-12,7,N20,VIIRS,n,2.0NRT,278.19,2.09,N
26.70537,12.44803,321.62,0.41,0.61,2025-01-12,7,N20,VIIRS,n,2.0NRT,275.03,2.09,N
26.75734,12.40871,367,0.41,0.61,2025-01-12,7,N20,VIIRS,h,2.0NRT,278.94,6.94,N
27.1469,8.79942,301.88,0.7,0.75,2025-01-12,7,N20,VIIRS,n,2.0NRT,277.09,0.88,N
27.16862,31.01625,299.86,0.51,0.49,2025-01-12,7,N20,VIIRS,n,2.0NRT,284.6,1.6,N
27.16967,31.01124,305.27,0.51,0.49,2025-01-12,7,N20,VIIRS,n,2.0NRT,283.69,1.73,N
27.40875,8.83305,300.54,0.7,0.75,2025-01-12,7,N20,VIIRS,n,2.0NRT,277.39,0.67,N
27.57235,22.34202,305.67,0.39,0.36,2025-01-12,7,N20,VIIRS,n,2.0NRT,280.05,0.68,N
27.58353,22.40501,322.29,0.39,0.36,2025-01-12,7,N20,VIIRS,n,2.0NRT,281.7,2.88,N
27.58412,22.40107,326.13,0.39,0.36,2025-01-12,7,N20,VIIRS,n,2.0NRT,280.04,2.88,N
27.58618,18.46576,307.33,0.55,0.43,2025-01-12,7,N20,VIIRS,n,2.0NRT,279.29,1.88,N
27.59684,21.61687,300,0.41,0.37,2025-01-12,7,N20,VIIRS,n,2.0NRT,281.9,0.74,N
27.6214,9.86864,295.22,0.61,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,276.29,0.68,N
27.6403,9.86523,295.9,0.61,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,276.48,0.86,N
27.64149,9.86384,303.71,0.61,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,276.45,1.13,N
27.64385,22.50078,319.29,0.39,0.36,2025-01-12,7,N20,VIIRS,n,2.0NRT,283.66,1.8,N
27.64678,22.48108,329.7,0.39,0.36,2025-01-12,7,N20,VIIRS,n,2.0NRT,282.04,3.71,N
27.64717,22.5014,329.07,0.39,0.36,2025-01-12,7,N20,VIIRS,n,2.0NRT,281.38,3.11,N
27.69214,9.88226,304.5,0.61,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,276.93,0.98,N
27.70217,9.16816,295.27,0.67,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,276,0.77,N
27.70351,9.16925,299.28,0.67,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,275.87,1.41,N
27.71588,9.16814,303.83,0.67,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,275.53,1.22,N
27.71691,9.91006,304.65,0.6,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,277.93,1.56,N
27.73734,9.17772,313.7,0.67,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,275.59,2.66,N
27.74316,9.91177,310.84,0.6,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,277.08,2.61,N
27.74342,9.88566,305.57,0.61,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,276.24,1.41,N
27.74377,9.87916,298.79,0.61,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,275.12,1.41,N
27.74469,9.88625,304.79,0.61,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,275.94,1.91,N
27.74508,9.87974,296.73,0.61,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,275.16,1.49,N
27.74861,9.91172,316.41,0.6,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,276.89,2.6,N
27.75246,9.15089,310.3,0.67,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,274.85,1.68,N
27.75283,9.14404,296.9,0.67,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,273.63,1.68,N
27.76427,9.18666,316.98,0.67,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,274.69,3.4,N
27.76518,9.19231,298.48,0.67,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,274.8,2.19,N
27.76551,9.18538,313.79,0.67,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,274.79,2.63,N
27.81363,22.43362,331.6,0.39,0.36,2025-01-12,7,N20,VIIRS,n,2.0NRT,283.27,5.05,N
27.92778,9.10265,307.49,0.68,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,277.33,1.98,N
27.92835,9.2446,310.66,0.67,0.73,2025-01-12,7,N20,VIIRS,n,2.0NRT,275.57,1.77,N
27.92859,9.10346,300.58,0.68,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,277.86,1.48,N
27.93067,8.37134,297.39,0.75,0.77,2025-01-12,7,N20,VIIRS,n,2.0NRT,274.65,1.3,N
27.93431,8.37158,297.43,0.75,0.77,2025-01-12,7,N20,VIIRS,n,2.0NRT,275,0.8,N
27.94675,22.38451,296.25,0.39,0.36,2025-01-12,7,N20,VIIRS,n,2.0NRT,279.02,0.32,N
27.98517,22.32506,298.93,0.39,0.37,2025-01-12,7,N20,VIIRS,n,2.0NRT,280.2,1.99,N
27.98576,22.32107,301.34,0.39,0.37,2025-01-12,7,N20,VIIRS,n,2.0NRT,280.94,3.27,N
27.9863,19.90456,330.07,0.47,0.4,2025-01-12,7,N20,VIIRS,n,2.0NRT,284.7,8.09,N
27.98851,22.32569,325.83,0.39,0.37,2025-01-12,7,N20,VIIRS,n,2.0NRT,283.1,1.99,N
27.9891,22.3217,330.68,0.39,0.37,2025-01-12,7,N20,VIIRS,n,2.0NRT,283.74,3.27,N
28.05603,19.91367,315.4,0.47,0.4,2025-01-12,7,N20,VIIRS,n,2.0NRT,287.19,8.11,N
28.05664,19.90892,327.05,0.47,0.4,2025-01-12,7,N20,VIIRS,n,2.0NRT,281.17,8.37,N
28.08166,9.78591,319.62,0.62,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,276.36,3.68,N
28.08199,9.77956,309.34,0.62,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,274.39,3.33,N
28.08369,9.78472,339.74,0.62,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,276.61,6.52,N
28.10164,19.2525,305.15,0.51,0.41,2025-01-12,7,N20,VIIRS,n,2.0NRT,281.37,0.79,N
28.12831,18.79076,310.37,0.53,0.42,2025-01-12,7,N20,VIIRS,n,2.0NRT,280.73,1.57,N
28.13022,18.78732,308.89,0.54,0.42,2025-01-12,7,N20,VIIRS,n,2.0NRT,281.1,0.85,N
28.19167,9.80099,297.17,0.62,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,275.87,0.62,N
28.20835,19.91547,301.16,0.47,0.4,2025-01-12,7,N20,VIIRS,n,2.0NRT,279.35,1.15,N
28.20874,19.91306,325.97,0.47,0.4,2025-01-12,7,N20,VIIRS,n,2.0NRT,280.65,2.48,N
28.20898,19.91065,306,0.47,0.4,2025-01-12,7,N20,VIIRS,n,2.0NRT,278.92,1.18,N
28.37308,21.94073,314.19,0.4,0.37,2025-01-12,7,N20,VIIRS,n,2.0NRT,280.86,1.48,N
28.45371,9.13591,295.13,0.68,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,273.95,1.85,N
28.45406,9.12876,309.8,0.68,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,273.94,1.85,N
28.45624,19.52232,298.84,0.5,0.41,2025-01-12,7,N20,VIIRS,n,2.0NRT,278.97,0.84,N
28.46476,9.04953,326.76,0.69,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,273.6,3.68,N
28.52733,20.78911,299.16,0.44,0.38,2025-01-12,7,N20,VIIRS,n,2.0NRT,282.47,0.7,N
28.52735,20.79112,304.51,0.44,0.38,2025-01-12,7,N20,VIIRS,n,2.0NRT,282.12,0.59,N
28.53067,9.11599,302.06,0.69,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,274.02,0.82,N
28.53088,9.12034,295.82,0.69,0.74,2025-01-12,7,N20,VIIRS,n,2.0NRT,274.81,1.54,N
28.58402,17.3282,331.88,0.43,0.46,2025-01-12,7,N20,VIIRS,n,2.0NRT,279.23,4.27,N
28.69476,22.37315,329.14,0.4,0.37,2025-01-12,7,N20,VIIRS,n,2.0NRT,284.47,6.42,N
28.6981,22.37378,303.25,0.4,0.37,2025-01-12,7,N20,VIIRS,n,2.0NRT,281.76,0.7,N
28.70346,21.37901,302.79,0.42,0.38,2025-01-12,7,N20,VIIRS,n,2.0NRT,282.25,0.7,N
28.71058,21.45482,324.45,0.42,0.38,2025-01-12,7,N20,VIIRS,n,2.0NRT,284.42,3.17,N
28.71117,21.45056,318.76,0.42,0.38,2025-01-12,7,N20,VIIRS,n,2.0NRT,283.65,2.84,N
28.71379,21.38087,305.85,0.42,0.38,2025-01-12,7,N20,VIIRS,n,2.0NRT,282.54,0.84,N
28.74037,9.78794,322.57,0.63,0.72,2025-01-12,7,N20,VIIRS,n,2.0NRT,278.53,6.05,N
28.74071,9.78138,332.72,0.63,0.72,2025-01-12,7,N20,VIIRS,n,2.0NRT,275.59,6.59,N
28.75799,22.79614,298.67,0.39,0.36,2025-01-12,7,N20,VIIRS,n,2.0NRT,280.66,0.66,N
28.7607,19.64409,314.71,0.49,0.41,2025-01-12,7,N20,VIIRS,n,2.0NRT,277.45,5.75,N
28.76442,19.64468,327.44,0.49,0.41,2025-01-12,7,N20,VIIRS,n,2.0NRT,280.36,5.75,N
28.78388,22.45959,296.26,0.4,0.37,2025-01-12,7,N20,VIIRS,n,2.0NRT,280.47,0.39,N
28.78722,22.46022,296.53,0.4,0.37,2025-01-12,7,N20,VIIRS,n,2.0NRT,281.16,0.49,N
28.82014,22.25822,326.86,0.4,0.37,2025-01-12,7,N20,VIIRS,n,2.0NRT,281.7,2.85,N
28.83629,22.12262,304.79,0.4,0.37,2025-01-12,7,N20,VIIRS,n,2.0NRT,281.34,0.78,N
28.83689,22.11852,302.04,0.4,0.37,2025-01-12,7,N20,VIIRS,n,2.0NRT,282.02,0.78,N
28.87009,9.93318,295.39,0.62,0.71,2025-01-12,7,N20,VIIRS,n,2.0NRT,274.12,0.68,N
28.8724,21.22112,327.62,0.43,0.38,2025-01-12,7,N20,VIIRS,n,2.0NRT,283.27,3.02,N
28.894,20.9585,296.6,0.44,0.38,2025-01-12,7,N20,VIIRS,n,2.0NRT,281.08,0.36,N
28.90512,20.95588,323.29,0.44,0.38,2025-01-12,7,N20,VIIRS,n,2.0NRT,285.01,4.27,N
28.90573,20.95142,326.73,0.44,0.38,2025-01-12,7,N20,VIIRS,n,2.0NRT,281.84,4.27,N
28.90703,19.77433,303.67,0.49,0.4,2025-01-12,7,N20,VIIRS,n,2.0NRT,286.84,17.46,N
28.90763,19.76942,307.89,0.49,0.4,2025-01-12,7,N20,VIIRS,n,2.0NRT,279.3,17.46,N
28.91073,19.77492,326.2,0.49,0.4,2025-01-12,7,N20,VIIRS,n,2.0NRT,296.02,17.46,N
28.91092,20.96603,326.5,0.44,0.38,2025-01-12,7,N20,VIIRS,n,2.0NRT,283.68,1.13,N
28.91134,19.76999,332.7,0.49,0.4,2025-01-12,7,N20,VIIRS,n,2.0NRT,283.2,17.46,N
